ShowName,Links,Imdb,Reelgood,Genres,MaturityRating,RunningDate,Seasons,ReturningDate,Service,Country
The Gumby Show,https://reelgood.com/show/the-gumby-show-1955,7.0,53.0,"['Action & Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Rated: All (TV-G),1955 - 1967,10 Seasons,"Returns: Jan. 18, 2038","['Hulu', 'Prime Video']",
Killing Bites,https://reelgood.com/show/killing-bites-2018,6.3,53.0,"['Action & Adventure', 'Animation', 'Anime', 'Horror', 'Science-Fiction']",Rated: 18+ (TV-MA),2018 - 2018,1 Season,Series Ended,['Prime Video'],Country: Japan
Cuffs,https://reelgood.com/show/cuffs-2015,7.3,51.0,"['Crime', 'Drama']",Rated: 14+ (TV-14),2015 - 2015,1 Season,Series Ended,['Prime Video'],Country: United Kingdom
Web Therapy,https://reelgood.com/show/web-therapy-2011,6.6,53.0,['Comedy'],Rated: 14+ (TV-14),2011 - 2015,4 Seasons,Series Ended,,Country: America
World's Dumbest...,https://reelgood.com/show/worlds-dumbest-2008,7.5,52.0,"['Comedy', 'Reality']",Rated: 14+ (TV-14),2008 - 2014,16 Seasons,"Returns: Dec. 19, 2020",['fuboTV'],
Blue Gender,https://reelgood.com/show/blue-gender-2003,7.3,52.0,"['Action & Adventure', 'Animation', 'Anime', 'Drama', 'Horror', 'Science-Fiction']",Rated: 14+ (TV-14),2003 - 2000,1 Season,Series Ended,,Country: Japan
Hogfather,https://reelgood.com/show/nopi-tunervision-2006,7.5,54.0,"['Action & Adventure', 'Comedy', 'Family', 'Fantasy', 'Science-Fiction']",,2006 - 2007,3 Seasons,Series Ended,,Country: United Kingdom
Hogfather,https://reelgood.com/show/nopi-tunervision-2006,7.8,33.0,['Documentary'],Rated: 14+ (TV-14),2006 - Present,1 Season,Returning: Date TBA,,
Scare Tactics,https://reelgood.com/show/scare-tactics-2003,6.7,52.0,"['Comedy', 'Horror', 'Reality', 'Science-Fiction']",Rated: 14+ (TV-14),2003 - 2013,5 Seasons,Series Ended,['Netflix'],
Extreme Cheapskates,https://reelgood.com/show/extreme-cheapskates-2012,5.5,52.0,['Reality'],Rated: 14+ (TV-14),2012 - 2014,3 Seasons,Series Ended,['fuboTV'],
Most Evil,https://reelgood.com/show/most-evil-2006,8.3,52.0,"['Crime', 'Documentary']",Rated: 14+ (TV-14),2006 - 2015,3 Seasons,Series Ended,['fuboTV'],
How the States Got Their Shapes,https://reelgood.com/show/how-the-states-got-their-shapes-2010,8.1,52.0,"['Action & Adventure', 'Documentary']",Rated: 7+ (TV-PG),2010 - Present,2 Seasons,Returning: Date TBA,['Hoopla'],
Stephen Hawking's Grand Design,https://reelgood.com/show/stephen-hawkings-grand-design-2012,8.4,52.0,['Documentary'],Rated: All (TV-G),2012 - Present,1 Season,Returning: Date TBA,['fuboTV'],Country: United Kingdom
Challenge of the Super Friends,https://reelgood.com/show/challenge-of-the-super-friends-1978,7.7,52.0,"['Action & Adventure', 'Animation', 'Children', 'Family', 'Fantasy', 'Science-Fiction']",Rated: 7+ (TV-PG),1978 - 1978,2 Seasons,Series Ended,,Country: America
Helpsters,https://reelgood.com/show/helpsters-2019,6.0,52.0,"['Children', 'Family']",Rated: All (TV-G),2019 - Present,1 Season,Returning: Date TBA,['Apple TV+'],
The Greatest Love,https://reelgood.com/show/the-greatest-love-2011,7.9,52.0,"['Comedy', 'Drama']",Rated: 14+ (TV-14),2011 - 2011,1 Season,Series Ended,['Prime Video'],
The 8th Son? Are You Kidding Me?,https://reelgood.com/show/the-8th-son-are-you-kidding-me-2020,5.9,52.0,"['Action & Adventure', 'Animation', 'Anime', 'Comedy', 'Fantasy', 'Science-Fiction']",Rated: 14+ (TV-14),2020 - 2020,1 Season,Series Ended,['Crunchyroll'],Country: Japan
Kids Baking Championship,https://reelgood.com/show/kids-baking-championship-2015,7.0,52.0,"['Food', 'Game Show', 'Reality']",Rated: All (TV-G),2015 - Present,8 Seasons,Returning: Date TBA,"['Hulu', 'fuboTV']",
Peacemakers,https://reelgood.com/show/peacemakers-2003,8.1,51.0,"['Action & Adventure', 'Crime', 'Drama']",,2003 - 2003,1 Season,Series Ended,"['Hulu', 'fuboTV']",Country: America
All or Nothing: Brazil National Team,https://reelgood.com/show/all-or-nothing-brazil-national-team-2020,7.3,52.0,"['Documentary', 'Sport']",Rated: 14+ (TV-14),2020 - 2020,1 Season,Series Ended,['Prime Video'],
The Unlisted,https://reelgood.com/show/the-unlisted-2019,6.4,52.0,"['Action & Adventure', 'Drama', 'Family', 'Fantasy', 'Mystery', 'Science-Fiction']",,2019 - Present,1 Season,Returning: Date TBA,['Netflix'],
Alien Nation,https://reelgood.com/show/alien-nation-1989,6.8,52.0,"['Action & Adventure', 'Crime', 'Drama', 'Fantasy', 'Science-Fiction']",,1989 - 1990,1 Season,Series Ended,,Country: America
Boomerang,https://reelgood.com/show/boomerang,5.0,52.0,"['Comedy', 'Drama']",Rated: 14+ (TV-14),2019 - Present,2 Seasons,Returning: Date TBA,['BET+'],
Rosemary's Baby,https://reelgood.com/show/rosemarys-baby-2014,5.5,51.0,"['Drama', 'Fantasy', 'Horror', 'Mystery']",Rated: 14+ (TV-14),2014 - 2014,1 Season,Series Ended,,Country: America
Don't,https://reelgood.com/show/dont-2020,5.7,52.0,"['Comedy', 'Game Show']",Rated: 14+ (TV-14),2020 - Present,1 Season,Returning: Date TBA,['Hulu'],Country: America
Secret Agent Selection: WW2,https://reelgood.com/show/secret-agent-selection-ww2-2018,7.6,52.0,['Documentary'],,2018 - 2018,1 Season,Series Ended,['Netflix'],
Isekai Cheat Magician,https://reelgood.com/show/isekai-cheat-magician-2019,5.1,52.0,"['Action & Adventure', 'Animation', 'Anime', 'Comedy', 'Fantasy', 'Science-Fiction']",,2019 - 2019,1 Season,Series Ended,['Crunchyroll'],Country: Japan
The Monday Night War: WWE vs. WCW,https://reelgood.com/show/the-monday-night-war-2014,8.6,52.0,"['Documentary', 'Sport']",,2014 - 2015,1 Season,Series Ended,['Peacock'],
Sungkyunkwan Scandal,https://reelgood.com/show/sungkyunkwan-scandal-2010,7.8,53.0,"['Comedy', 'Drama']",Rated: All (TV-G),2010 - 2010,1 Season,Series Ended,,
No Activity,https://reelgood.com/show/no-activity-2017,7.9,52.0,"['Comedy', 'Crime']",Rated: 18+ (TV-MA),2015 - 2016,2 Seasons,Series Ended,['Hulu'],Country: Australia
No Activity,https://reelgood.com/show/no-activity-2017,6.6,52.0,['Comedy'],Rated: 18+ (TV-MA),2017 - Present,3 Seasons,Returning: Date TBA,"['Hulu', 'CBS All Access']",
Ties That Bind,https://reelgood.com/show/ties-that-bind-2015,6.2,52.0,"['Crime', 'Drama', 'Family']",Rated: 7+ (TV-PG),2015 - 2016,1 Season,Series Ended,,Country: America ...More CountriesAmericaCanada
Bitter Daisies,https://reelgood.com/show/bitter-daisies-2019,7.1,51.0,"['Crime', 'Drama', 'Mystery']",Rated: 18+ (TV-MA),2018 - 2018,1 Season,Series Ended,['Netflix'],
Supernatural: The Animation,https://reelgood.com/show/supernatural-the-animation-2011,7.4,52.0,"['Animation', 'Drama', 'Fantasy', 'Horror', 'Mystery']",Rated: 14+ (TV-14),2011 - 2011,1 Season,Series Ended,['Netflix'],
Gaspard and Lisa,https://reelgood.com/show/gaspard-and-lisa-2011,7.6,52.0,"['Animation', 'Children']",Rated: All (TV-G),2011 - 2011,1 Season,Series Ended,['Netflix'],
Marvel's Avengers: Black Panther's Quest,https://reelgood.com/show/marvels-avengers-black-panthers-quest-2018,7.0,52.0,"['Action & Adventure', 'Animation', 'Science-Fiction']",Rated: 7+ (TV-PG),2013 - Present,2 Seasons,Returning: Date TBA,['Netflix'],
Momokuri,https://reelgood.com/show/momokuri-2015,6.6,51.0,"['Animation', 'Comedy']",Rated: 14+ (TV-14),2016 - 2016,2 Seasons,Series Ended,['Netflix'],
Martha Speaks,https://reelgood.com/show/martha-speaks-2008,6.7,52.0,"['Animation', 'Children', 'Comedy', 'Family']",Rated: All (TV-G),2008 - 2015,6 Seasons,Series Ended,['Hoopla'],
The Beautiful Life: TBL,https://reelgood.com/show/the-beautiful-life-tbl-2009,5.7,52.0,['Drama'],Rated: 14+ (TV-14),2009 - 2009,1 Season,Series Ended,['Hoopla'],Country: America
Yukon Men,https://reelgood.com/show/yukon-men-2012,7.2,52.0,"['Action & Adventure', 'Reality']",Rated: 7+ (TV-PG),2012 - Present,7 Seasons,Returning: Date TBA,['fuboTV'],
Rosario Tijeras,https://reelgood.com/show/rosario-tijeras-2016,6.1,52.0,"['Action & Adventure', 'Crime', 'Drama']",,2016 - Present,3 Seasons,Returning: Date TBA,['Netflix'],Country: Mexico
SWORD GAI: The Animation,https://reelgood.com/show/sword-gai-the-animation-2018,5.9,52.0,"['Action & Adventure', 'Animation', 'Anime', 'Fantasy', 'Horror', 'Science-Fiction']",Rated: 18+ (TV-MA),2018 - 2018,2 Seasons,Series Ended,['Netflix'],Country: Japan
Broken Angel,https://reelgood.com/show/broken-angel-2013,7.1,52.0,"['Crime', 'Drama', 'Mystery']",Rated: 7+ (TV-PG),2013 - Present,1 Season,Returning: Date TBA,['Hulu'],Country: America
Dragon Age: Redemption,https://reelgood.com/show/dragon-age-redemption-2011,6.2,52.0,"['Action & Adventure', 'Fantasy', 'Science-Fiction']",,2011 - 2011,1 Season,Series Ended,['Hulu'],
Monday Mornings,https://reelgood.com/show/monday-mornings-2013,7.7,52.0,['Drama'],Rated: 14+ (TV-14),2013 - 2013,1 Season,Series Ended,,Country: America
Anna Karenina,https://reelgood.com/show/anna-karenina-2017,6.6,51.0,['Drama'],Rated: 18+ (TV-MA),2017 - Present,1 Season,Returning: Date TBA,['Prime Video'],
Malibu Rescue: The Series,https://reelgood.com/show/malibu-rescue-the-series-2019,5.2,52.0,"['Action & Adventure', 'Comedy']",,2019 - Present,1 Season,Returning: Date TBA,['Netflix'],
GAMERS!,https://reelgood.com/show/gamers-2017,6.6,52.0,"['Animation', 'Anime', 'Comedy']",Rated: 14+ (TV-14),2017 - 2017,1 Season,Series Ended,['Funimation'],Country: Japan
City of Men,https://reelgood.com/show/city-of-men-2002,8.3,53.0,"['Comedy', 'Crime', 'Drama']",Rated: 7+ (TV-PG),2002 - 2018,6 Seasons,Series Ended,,
Everyday Driver,https://reelgood.com/show/everyday-driver-2017,9.3,52.0,['Documentary'],,2017 - Present,7 Seasons,Returning: Date TBA,"['Prime Video', 'fuboTV']",
Mountain Monsters,https://reelgood.com/show/mountain-monsters-2013,5.0,52.0,"['Action & Adventure', 'Reality']",Rated: 14+ (TV-14),2013 - Present,6 Seasons,Returning: Date TBA,['fuboTV'],
Cosby,https://reelgood.com/show/cosby-1996,6.4,52.0,['Comedy'],Rated: 7+ (TV-PG),1996 - 2000,4 Seasons,Series Ended,"['Prime Video', 'Hoopla']",
At Last the 1948 Show,https://reelgood.com/show/at-last-the-1948-show-1967,7.7,52.0,['Comedy'],,1967 - 1967,2 Seasons,Series Ended,['BritBox'],
London's Burning,https://reelgood.com/show/londons-burning-1986,7.0,52.0,['Drama'],,1986 - 2002,14 Seasons,Series Ended,['Prime Video'],
Hunderby,https://reelgood.com/show/hunderby-2012,7.4,51.0,['Comedy'],Rated: 14+ (TV-14),2012 - Present,2 Seasons,Returning: Date TBA,['Hulu'],
Witchblade,https://reelgood.com/show/witchblade-2006,6.5,56.0,"['Action & Adventure', 'Drama', 'Fantasy', 'Mystery', 'Science-Fiction']",Rated: 14+ (TV-14),2000 - 2002,2 Seasons,Series Ended,,Country: America
Witchblade,https://reelgood.com/show/witchblade-2006,7.1,52.0,"['Action & Adventure', 'Animation', 'Comedy', 'Drama', 'Fantasy', 'Horror', 'Mystery', 'Science-Fiction']",Rated: 18+ (TV-MA),2006 - 2006,1 Season,Series Ended,"['Hulu', 'Funimation']",
Wisdom of the Crowd,https://reelgood.com/show/wisdom-of-the-crowd-2017,6.6,52.0,"['Crime', 'Drama']",Rated: 14+ (TV-14),2017 - 2018,1 Season,Series Ended,,Country: America
Hakuoki -Demon Of The Fleeting Blossom-,https://reelgood.com/show/hakuoki-demon-of-the-fleeting-blossom-2010,7.4,51.0,"['Action & Adventure', 'Animation', 'Drama', 'Fantasy', 'Science-Fiction']",Rated: 18+ (TV-MA),2010 - Present,3 Seasons,Returning: Date TBA,['Hulu'],
Port Protection Alaska,https://reelgood.com/show/port-protection-2015,8.3,52.0,"['Drama', 'Reality']",,2015 - Present,5 Seasons,Returning: Date TBA,['Hulu'],Country: America
Valkyrie Drive: Mermaid,https://reelgood.com/show/valkyrie-drive-mermaid-2015,5.8,52.0,"['Action & Adventure', 'Animation', 'Fantasy']",Rated: 18+ (TV-MA),2015 - 2015,1 Season,Series Ended,,
Rugal,https://reelgood.com/show/rugal-2020,6.4,52.0,"['Action & Adventure', 'Crime', 'Drama', 'Fantasy', 'Mystery', 'Science-Fiction']",,2020 - Present,1 Season,Returning: Date TBA,['Netflix'],Country: South Korea
Off the Air,https://reelgood.com/show/off-the-air-2011,8.4,51.0,"['Animation', 'Comedy', 'Fantasy', 'Horror', 'Science-Fiction']",Rated: 18+ (TV-MA),2011 - Present,10 Seasons,Returning: Date TBA,"['HBO', 'HBO MAX']",Country: America
Grace & Favour,https://reelgood.com/show/grace-favour-1992,7.8,52.0,['Comedy'],Rated: 7+ (TV-PG),1992 - 1993,2 Seasons,Series Ended,['BritBox'],
Say I Do,https://reelgood.com/show/say-i-do-2020,7.6,52.0,['Reality'],,2020 - Present,1 Season,Returning: Date TBA,['Netflix'],
Sons of Guns,https://reelgood.com/show/sons-of-guns-2011,6.1,51.0,"['Documentary', 'Reality']",Rated: 14+ (TV-14),2011 - 2014,5 Seasons,Series Ended,,
Crime Diaries: The Candidate,https://reelgood.com/show/crime-diaries-the-candidate-2019,7.6,52.0,"['Crime', 'Drama', 'Mystery']",Rated: 18+ (TV-MA),2019 - Present,2 Seasons,Returning: Date TBA,['Netflix'],
Public Morals,https://reelgood.com/show/public-morals-2015,6.8,52.0,"['Crime', 'Drama']",Rated: 18+ (TV-MA),2015 - 2015,1 Season,Series Ended,['Hoopla'],Country: America
The Clinic,https://reelgood.com/show/the-clinic-2003,6.4,52.0,"['Documentary', 'Drama']",,2003 - 2009,7 Seasons,Series Ended,['AcornTV'],Country: Ireland
The Haunted Hathaways,https://reelgood.com/show/the-haunted-hathaways-2013,5.2,52.0,"['Children', 'Comedy', 'Family', 'Fantasy']",Rated: All (TV-G),2013 - 2015,2 Seasons,Series Ended,,Country: America
Supersize vs Superskinny,https://reelgood.com/show/supersize-vs-superskinny-2008,6.8,52.0,"['Documentary', 'Reality']",Rated: 7+ (TV-PG),2008 - Present,7 Seasons,Returning: Date TBA,,Country: United Kingdom
The Last Enemy,https://reelgood.com/show/the-last-enemy-2008,7.1,52.0,"['Drama', 'Mystery']",Rated: 18+ (TV-MA),2008 - 2008,1 Season,Series Ended,,Country: United Kingdom
Young Hercules,https://reelgood.com/show/young-hercules-1998,5.8,52.0,"['Action & Adventure', 'Fantasy', 'Science-Fiction']",Rated: 7+ (TV-PG),1998 - 1999,1 Season,Series Ended,['Hulu'],Country: America
Kourtney and Kim Take New York,https://reelgood.com/show/kourtney-and-kim-take-new-york-2011,3.2,52.0,"['Drama', 'Reality']",Rated: 14+ (TV-14),2011 - 2012,4 Seasons,Series Ended,['Hulu'],Country: America
Senran Kagura Ninja Flash,https://reelgood.com/show/senran-kagura-2013,6.2,51.0,"['Action & Adventure', 'Animation', 'Comedy', 'Fantasy']",Rated: 18+ (TV-MA),2013 - Present,2 Seasons,Returning: Date TBA,"['Crunchyroll', 'Funimation']",Country: Japan
Missing,https://reelgood.com/show/missing-2017,6.3,52.0,"['Crime', 'Drama', 'Mystery']",Rated: 14+ (TV-14),2017 - Present,3 Seasons,Returning: Date TBA,"['Prime Video', 'fuboTV', 'Hoopla']",
Missing,https://reelgood.com/show/missing-2017,6.9,51.0,"['Action & Adventure', 'Crime', 'Drama', 'Mystery']",Rated: 7+ (TV-PG),2012 - 2012,1 Season,Series Ended,,Country: America
Missing,https://reelgood.com/show/missing-2017,6.4,49.0,"['Action & Adventure', 'Crime', 'Drama', 'Mystery']",Rated: 14+ (TV-14),2003 - 2006,3 Seasons,Series Ended,['Hoopla'],Country: Canada
The Baby-Sitters Club,https://reelgood.com/show/the-baby-sitters-club-1990,7.4,72.0,"['Comedy', 'Drama', 'Family']",Rated: All (TV-G),2020 - Present,1 Season,Returning: Date TBA,['Netflix'],
The Baby-Sitters Club,https://reelgood.com/show/the-baby-sitters-club-1990,7.4,52.0,"['Children', 'Comedy', 'Drama', 'Family']",Rated: All (TV-G),1990 - 1990,1 Season,Series Ended,,
Wild Catch / Chasing Monsters,https://reelgood.com/show/wild-catch-chasing-monsters-2016,7.5,52.0,"['Action & Adventure', 'Documentary', 'Drama', 'Reality']",,2016 - Present,2 Seasons,Returning: Date TBA,['Netflix'],
Black Blood Brothers,https://reelgood.com/show/black-blood-brothers-2006,7.1,51.0,"['Action & Adventure', 'Animation', 'Anime', 'Comedy', 'Drama', 'Fantasy', 'Horror', 'Mystery']",Rated: 14+ (TV-14),2006 - 2006,1 Season,Series Ended,"['Hulu', 'Funimation']",Country: Japan
Insane Pools: Off the Deep End,https://reelgood.com/show/insane-pools-off-the-deep-end-2015,7.1,51.0,"['Documentary', 'Reality']",Rated: 7+ (TV-PG),2015 - Present,4 Seasons,Returning: Date TBA,"['Hulu', 'fuboTV']",
Sinbad,https://reelgood.com/show/sinbad-2012,6.4,52.0,"['Action & Adventure', 'Fantasy', 'Science-Fiction']",Rated: 7+ (TV-PG),2012 - 2012,1 Season,Series Ended,['Hoopla'],Country: United Kingdom
Bill Nye Saves the World,https://reelgood.com/show/bill-nye-saves-the-world-2017,3.6,52.0,['Comedy'],Rated: 7+ (TV-PG),2017 - Present,3 Seasons,Returning: Date TBA,['Netflix'],Country: America
Astro Boy,https://reelgood.com/show/astro-boy-1963,7.3,55.0,"['Action & Adventure', 'Animation', 'Anime', 'Comedy', 'Family', 'Fantasy', 'Science-Fiction']",Rated: All (TV-G),1980 - 2007,2 Seasons,Series Ended,"['Hulu', 'Prime Video']",Country: Japan
Astro Boy,https://reelgood.com/show/astro-boy-1963,7.4,52.0,"['Action & Adventure', 'Animation', 'Family', 'Fantasy', 'Mystery', 'Science-Fiction']",Rated: 14+ (TV-14),1963 - 1981,2 Seasons,Series Ended,['Funimation'],
The Ice House,https://reelgood.com/show/the-ice-house-1997,7.3,51.0,"['Drama', 'Mystery']",,1997 - 1997,1 Season,Series Ended,['BritBox'],Country: United Kingdom
Tanner '88,https://reelgood.com/show/tanner-88-1988,7.9,52.0,"['Comedy', 'Documentary', 'Drama', 'Reality']",,1988 - 2004,2 Seasons,Series Ended,"['HBO', 'HBO MAX']",Country: America
Cooper Barrett's Guide to Surviving Life,https://reelgood.com/show/cooper-barretts-guide-to-surviving-life-2016,6.3,51.0,['Comedy'],Rated: 7+ (TV-PG),2016 - 2016,1 Season,Series Ended,,
Guyver: The Bioboosted Armor,https://reelgood.com/show/guyver-the-bioboosted-armor-2005,7.9,52.0,"['Action & Adventure', 'Animation', 'Drama', 'Mystery', 'Science-Fiction']",Rated: 18+ (TV-MA),2005 - 2006,1 Season,Series Ended,['Funimation'],
Captain Scarlet and the Mysterons,https://reelgood.com/show/captain-scarlet-and-the-mysterons-1967,7.9,52.0,"['Action & Adventure', 'Animation', 'Children', 'Family', 'Science-Fiction']",Rated: All (TV-G),1967 - 1968,1 Season,Series Ended,['Prime Video'],
Lego Star Wars: The Yoda Chronicles,https://reelgood.com/show/lego-star-wars-the-yoda-chronicles-2013,7.4,52.0,"['Action & Adventure', 'Animation', 'Children', 'Science-Fiction']",Rated: 7+ (TV-PG),2013 - 2014,2 Seasons,Series Ended,,Country: America
Suits,https://reelgood.com/show/suits-2018,8.5,90.0,"['Comedy', 'Drama']",Rated: 14+ (TV-14),2011 - 2019,9 Seasons,Series Ended,['Prime Video'],Country: America
Suits,https://reelgood.com/show/suits-2018,7.4,51.0,"['Crime', 'Drama']",,2018 - 2018,1 Season,Series Ended,['Netflix'],
The Mill,https://reelgood.com/show/the-mill-2013,7.5,52.0,['Drama'],,2013 - 2014,2 Seasons,Series Ended,['Prime Video'],
HANEBADO!,https://reelgood.com/show/the-badminton-play-of-ayano-hanesaki,6.3,52.0,"['Animation', 'Anime', 'Drama', 'Sport']",Rated: 14+ (TV-14),2018 - 2018,1 Season,Series Ended,['Funimation'],Country: Japan
Chicken Girls,https://reelgood.com/show/chicken-girls-2017,6.9,52.0,"['Comedy', 'Drama', 'Family']",Rated: All (TV-G),2017 - Present,7 Seasons,Returning: Date TBA,['Prime Video'],
The Surreal Life,https://reelgood.com/show/the-surreal-life-2003,5.3,53.0,"['Comedy', 'Reality']",Rated: 14+ (TV-14),2003 - 2006,6 Seasons,Series Ended,['Prime Video'],Country: America
Chewin' the Fat,https://reelgood.com/show/chewin-the-fat-1999,8.2,51.0,['Comedy'],,1999 - 2002,4 Seasons,Series Ended,['Netflix'],
Ascendance of a Bookworm,https://reelgood.com/show/ascendance-of-a-bookworm-2019,7.8,51.0,"['Action & Adventure', 'Animation', 'Anime', 'Comedy', 'Drama', 'Fantasy', 'Science-Fiction']",Rated: 14+ (TV-14),2019 - Present,2 Seasons,Returning: Date TBA,['Netflix'],
Twenty Twelve,https://reelgood.com/show/twenty-twelve-2011,7.8,52.0,['Comedy'],Rated: 14+ (TV-14),2011 - 2012,2 Seasons,Series Ended,,Country: United Kingdom
Hidden Palms,https://reelgood.com/show/hidden-palms-2007,6.9,52.0,"['Drama', 'Mystery']",,2007 - 2007,1 Season,Series Ended,,Country: America
Interviews with Monster Girls,https://reelgood.com/show/interviews-with-monster-girls-2017,7.4,51.0,"['Animation', 'Anime', 'Comedy', 'Fantasy', 'Science-Fiction']",Rated: 14+ (TV-14),2017 - 2017,1 Season,Series Ended,"['Crunchyroll', 'Funimation']",Country: Japan
King of the Road,https://reelgood.com/show/king-of-the-road-2016,8.8,52.0,"['Documentary', 'Reality', 'Sport']",Rated: 14+ (TV-14),2016 - Present,7 Seasons,Returning: Date TBA,['Prime Video'],Country: America
Streets of Laredo,https://reelgood.com/show/streets-of-laredo-1995,7.3,52.0,['Drama'],Rated: 14+ (TV-14),1995 - 1995,1 Season,Series Ended,"['Starz', 'Hoopla']",Country: America
Strictly Sexual The Series,https://reelgood.com/show/strictly-sexual-the-series-2011,6.5,52.0,['Comedy'],Rated: 18+ (TV-MA),2011 - Present,1 Season,Returning: Date TBA,['Prime Video'],
